Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,number,Income,Revenue,
808045833,Blue,375,1,84,03/12/2023,Week-49,Q4,2023,7659,1698,15860,105,0.222,Chip ,Grocery,1586,0,9402,224579,17821,
808169358,Blue,295,1,81,03/12/2023,Week-49,Q4,2023,12291,2289,1683,50,0.186,Swipe ,Fuel,471.24,0,9403,14975,2449.24,
808273533,Blue,195,0,50,03/12/2023,Week-49,Q4,2023,1818,0,2054,55,0,Swipe ,Entertainment,205.4,0,9404,20790,2454.4,
808279158,Blue,440,1,138,03/12/2023,Week-49,Q4,2023,11765,1429,8914,99,0.121,Swipe ,Food,1069.68,0,9405,117352,10423.68,
808281483,Blue,360,1,95,03/12/2023,Week-49,Q4,2023,2665,2157,4249,76,0.809,Swipe ,Entertainment,1232.21,0,9406,55159,5841.21,
808284783,Blue,200,0,83,03/12/2023,Week-49,Q4,2023,1438.3,0,1951,44,0,Swipe ,Bills,468.24,0,9407,19028,2619.24,
808287408,Blue,175,1,78,03/12/2023,Week-49,Q4,2023,29227,1151,8420,100,0.039,Swipe ,Bills,1347.2,0,9408,114207,9942.2,
808292958,Blue,175,1,47,03/12/2023,Week-49,Q4,2023,1438.3,495,2546,40,0.344,Swipe ,Food,534.66,0,9409,29509,3255.66,
808527183,Blue,390,0,108,03/12/2023,Week-49,Q4,2023,1489,949,4669,94,0.637,Swipe ,Food,513.59,0,9410,73524,5572.59,
808669083,Blue,300,1,70,03/12/2023,Week-49,Q4,2023,1438.3,0,5015,68,0,Swipe ,Food,601.8,0,9411,89957,5916.8,
808675083,Blue,325,1,103,03/12/2023,Week-49,Q4,2023,4235,1675,3862,76,0.396,Chip ,Food,1004.12,0,9412,43842,5191.12,
808681158,Blue,405,1,76,03/12/2023,Week-49,Q4,2023,2564,2379,1343,35,0.928,Swipe ,Fuel,161.16,0,9413,12150,1909.16,
808705758,Blue,420,1,111,03/12/2023,Week-49,Q4,2023,20348,1732,1624,27,0.085,Swipe ,Grocery,211.12,0,9414,14975,2255.12,
808732458,Blue,100,0,143,03/12/2023,Week-49,Q4,2023,6626,1558,2838,49,0.235,Swipe ,Fuel,539.22,0,9415,32900,3477.22,
808743558,Blue,360,1,69,03/12/2023,Week-49,Q4,2023,4540,2517,4804,66,0.554,Swipe ,Grocery,576.48,0,9416,79058,5740.48,
808747233,Silver,365,1,99,03/12/2023,Week-49,Q4,2023,34516,0,2573,55,0,Swipe ,Grocery,617.52,1,9417,29998,3555.52,
808750458,Blue,385,1,110,03/12/2023,Week-49,Q4,2023,10029,606,2192,58,0.06,Swipe ,Fuel,613.76,1,9418,23290,3190.76,
808753758,Blue,300,0,81,03/12/2023,Week-49,Q4,2023,29695,1525,4109,71,0.051,Swipe ,Fuel,657.44,1,9419,50528,5066.44,
808756458,Blue,200,0,65,03/12/2023,Week-49,Q4,2023,13189,1205,3821,83,0.091,Chip ,Fuel,305.68,1,9420,42845,4326.68,
808796208,Blue,355,1,118,03/12/2023,Week-49,Q4,2023,5476,2517,1532,44,0.46,Swipe ,Entertainment,413.64,1,9421,14975,2300.64,
808891983,Blue,100,1,116,03/12/2023,Week-49,Q4,2023,6250,1835,4042,60,0.294,Swipe ,Fuel,444.62,1,9422,48489,4586.62,
808897683,Blue,440,1,120,03/12/2023,Week-49,Q4,2023,30271,1406,3231,47,0.046,Swipe ,Bills,743.13,1,9423,35630,4414.13,
808903308,Blue,435,1,88,03/12/2023,Week-49,Q4,2023,2471,0,2519,35,0,Swipe ,Entertainment,453.42,1,9424,29007,3407.42,
808909008,Blue,365,1,107,03/12/2023,Week-49,Q4,2023,1438.3,0,1448,31,0,Swipe ,Bills,362,1,9425,14272,2175,
808950108,Blue,325,1,161,03/12/2023,Week-49,Q4,2023,1438.3,859,4409,72,0.597,Swipe ,Bills,529.08,1,9426,60855,5263.08,
808964433,Blue,195,1,75,03/12/2023,Week-49,Q4,2023,8693,1378,1594,45,0.159,Swipe ,Bills,334.74,1,9427,14975,2123.74,
808967883,Blue,350,1,107,03/12/2023,Week-49,Q4,2023,2089,1262,5069,76,0.604,Swipe ,Food,1368.63,0,9428,92084,6787.63,
808981608,Blue,125,1,77,03/12/2023,Week-49,Q4,2023,5452,540,4220,66,0.099,Swipe ,Fuel,759.6,0,9429,53997,5104.6,
809068983,Blue,245,1,101,03/12/2023,Week-49,Q4,2023,3511,0,5238,82,0,Chip ,Bills,523.8,0,9430,96710,6006.8,
809071083,Blue,445,1,116,03/12/2023,Week-49,Q4,2023,2346,2150,4592,90,0.916,Swipe ,Fuel,688.8,0,9431,70005,5725.8,
809092458,Blue,455,1,135,03/12/2023,Week-49,Q4,2023,2517,1336,5211,83,0.531,Swipe ,Bills,1094.31,0,9432,95840,6760.31,
809127858,Blue,150,0,99,03/12/2023,Week-49,Q4,2023,2275,1219,4807,72,0.536,Swipe ,Entertainment,1249.82,0,9433,79187,6206.82,
809147283,Gold,150,0,89,03/12/2023,Week-49,Q4,2023,15987,1372,15058,109,0.086,Chip ,Grocery,2258.7,0,9434,197655,17466.7,
809164083,Blue,405,0,52,03/12/2023,Week-49,Q4,2023,2619,1779,1450,37,0.679,Swipe ,Bills,188.5,0,9435,14319,2043.5,
809169858,Blue,300,1,169,03/12/2023,Week-49,Q4,2023,18224,1383,7728,93,0.076,Swipe ,Bills,695.52,0,9436,107252,8723.52,
809276808,Blue,225,1,146,03/12/2023,Week-49,Q4,2023,7299,0,4678,83,0,Swipe ,Food,1263.06,0,9437,73879,6166.06,
809290308,Blue,435,1,95,03/12/2023,Week-49,Q4,2023,3540,1173,1912,45,0.331,Swipe ,Bills,420.64,0,9438,18361,2767.64,
809292483,Silver,390,1,51,03/12/2023,Week-49,Q4,2023,8128,1846,1224,32,0.227,Swipe ,Entertainment,171.36,0,9439,10340,1785.36,
809296308,Blue,245,1,95,03/12/2023,Week-49,Q4,2023,21526,2332,1313,37,0.108,Swipe ,Bills,183.82,0,9440,11733,1741.82,
809307108,Blue,95,1,81,03/12/2023,Week-49,Q4,2023,2021,1182,4209,77,0.585,Swipe ,Food,968.07,0,9441,53754,5272.07,
809311758,Silver,295,0,104,03/12/2023,Week-49,Q4,2023,25219,1503,4429,87,0.06,Swipe ,Fuel,1240.12,0,9442,62038,5964.12,
809320908,Blue,300,0,92,03/12/2023,Week-49,Q4,2023,5951,0,4160,84,0,Swipe ,Entertainment,915.2,0,9443,52222,5375.2,
809342208,Blue,390,0,105,03/12/2023,Week-49,Q4,2023,1438.3,0,2005,47,0,Swipe ,Fuel,300.75,0,9444,20032,2695.75,
809358708,Blue,250,0,130,03/12/2023,Week-49,Q4,2023,34516,2135,3514,63,0.062,Swipe ,Grocery,386.54,0,9445,38192,4150.54,
809360883,Blue,245,1,58,03/12/2023,Week-49,Q4,2023,17673,1783,3160,59,0.101,Chip ,Bills,600.4,0,9446,35177,4005.4,
809363958,Blue,100,0,54,03/12/2023,Week-49,Q4,2023,3881,0,4177,66,0,Chip ,Food,626.55,0,9447,52641,4903.55,
809378133,Blue,445,1,87,03/12/2023,Week-49,Q4,2023,1521,0,4880,79,0,Swipe ,Bills,390.4,0,9448,82924,5715.4,
809425533,Silver,300,0,69,03/12/2023,Week-49,Q4,2023,15785,1174,8097,105,0.074,Swipe ,Bills,1862.31,0,9449,111135,10259.31,
809440008,Blue,125,1,90,03/12/2023,Week-49,Q4,2023,2069,550,2716,43,0.266,Swipe ,Entertainment,706.16,0,9450,31745,3547.16,
809445858,Blue,200,1,99,03/12/2023,Week-49,Q4,2023,1755,750,5000,79,0.427,Swipe ,Food,1100,0,9451,89370,6300,
809452383,Blue,340,1,100,03/12/2023,Week-49,Q4,2023,1438.3,0,4733,89,0,Swipe ,Bills,1230.58,0,9452,76002,6303.58,
809459733,Blue,330,0,81,03/12/2023,Week-49,Q4,2023,3220,0,13339,90,0,Swipe ,Entertainment,1600.68,0,9453,129222,15269.68,
809464608,Silver,355,0,65,03/12/2023,Week-49,Q4,2023,34516,2517,2691,42,0.073,Swipe ,Grocery,753.48,0,9454,31547,3799.48,
809538783,Blue,125,0,81,03/12/2023,Week-49,Q4,2023,1438.3,1058,4109,72,0.736,Chip ,Travel,821.8,0,9455,50528,5055.8,
809540733,Blue,150,1,81,03/12/2023,Week-49,Q4,2023,11358,1425,14327,92,0.125,Swipe ,Food,859.62,0,9456,163579,15336.62,
809559933,Blue,490,0,45,03/12/2023,Week-49,Q4,2023,4462,706,2526,41,0.158,Chip ,Entertainment,505.2,0,9457,29167,3521.2,
809565183,Blue,225,1,72,03/12/2023,Week-49,Q4,2023,1842,625,2650,43,0.339,Chip ,Fuel,424,0,9458,31188,3299,
809582058,Blue,125,1,172,03/12/2023,Week-49,Q4,2023,1761,1249,4410,73,0.709,Chip ,Food,1058.4,0,9459,60939,5593.4,
809589783,Silver,320,0,160,03/12/2023,Week-49,Q4,2023,16268,817,13969,120,0.05,Chip ,Travel,2374.73,0,9460,147581,16663.73,
809599158,Silver,110,1,66,03/12/2023,Week-49,Q4,2023,34516,0,1626,28,0,Chip ,Food,390.24,0,9461,14975,2126.24,
809608533,Blue,385,0,110,03/12/2023,Week-49,Q4,2023,18206,1586,1439,48,0.087,Swipe ,Travel,86.34,0,9462,14129,1910.34,
809616108,Blue,360,1,97,03/12/2023,Week-49,Q4,2023,1568,0,2812,59,0,Swipe ,Bills,281.2,0,9463,32690,3453.2,
809620833,Blue,430,1,76,03/12/2023,Week-49,Q4,2023,9293,0,2314,59,0,Swipe ,Bills,555.36,0,9464,25531,3299.36,
809626983,Blue,485,1,90,03/12/2023,Week-49,Q4,2023,1670,0,2790,37,0,Swipe ,Food,585.9,0,9465,32510,3860.9,
809631483,Blue,495,1,43,03/12/2023,Week-49,Q4,2023,32106,0,4452,83,0,Swipe ,Bills,356.16,0,9466,63157,5303.16,
809797158,Blue,150,0,91,03/12/2023,Week-49,Q4,2023,19366,1592,3627,66,0.082,Swipe ,Entertainment,435.24,0,9467,39478,4212.24,
809809008,Blue,470,0,51,03/12/2023,Week-49,Q4,2023,3111,1541,4570,68,0.495,Online ,Entertainment,1142.5,0,9468,69033,6182.5,
809811858,Blue,100,0,81,03/12/2023,Week-49,Q4,2023,1504,0,2530,43,0,Swipe ,Bills,278.3,0,9469,29251,2908.3,
809818008,Blue,405,1,113,03/12/2023,Week-49,Q4,2023,12893,1620,2300,60,0.126,Swipe ,Travel,437,0,9470,25106,3142,
809825358,Blue,420,1,91,03/12/2023,Week-49,Q4,2023,3428,1566,1155,34,0.457,Swipe ,Entertainment,69.3,0,9471,7865,1644.3,
809844108,Blue,290,0,73,03/12/2023,Week-49,Q4,2023,8086,0,4775,78,0,Swipe ,Fuel,1002.75,0,9472,77770,6067.75,
809846283,Blue,100,1,41,03/12/2023,Week-49,Q4,2023,1438.3,0,4154,78,0,Online ,Entertainment,1080.04,0,9473,51997,5334.04,
809849358,Blue,125,0,54,03/12/2023,Week-49,Q4,2023,1720,0,2719,36,0,Chip ,Bills,543.8,0,9474,31796,3387.8,
809855808,Blue,450,1,96,03/12/2023,Week-49,Q4,2023,5207,1650,1339,20,0.317,Swipe ,Bills,80.34,0,9475,12149,1869.34,
809937933,Blue,100,1,88,03/12/2023,Week-49,Q4,2023,2470,2013,4384,82,0.815,Chip ,Entertainment,1139.84,0,9476,59766,5623.84,
809941233,Silver,175,1,90,03/12/2023,Week-49,Q4,2023,3074,2390,1377,38,0.777,Swipe ,Fuel,316.71,0,9477,12776,1868.71,
809951133,Blue,220,0,111,03/12/2023,Week-49,Q4,2023,34516,0,2115,24,0,Swipe ,Entertainment,423,0,9478,21755,2758,
809954133,Blue,320,1,73,03/12/2023,Week-49,Q4,2023,5013,0,5223,84,0,Swipe ,Fuel,626.76,0,9479,96203,6169.76,
809959683,Blue,405,0,77,03/12/2023,Week-49,Q4,2023,19159,2108,1813,52,0.11,Swipe ,Bills,108.78,0,9480,16353,2326.78,
809962908,Blue,125,1,41,03/12/2023,Week-49,Q4,2023,8171,852,1909,52,0.104,Swipe ,Entertainment,324.53,0,9481,18302,2358.53,
809966058,Blue,355,1,101,03/12/2023,Week-49,Q4,2023,2835,1860,4569,81,0.656,Swipe ,Fuel,1187.94,0,9482,69002,6111.94,
809967783,Blue,355,1,96,03/12/2023,Week-49,Q4,2023,3038,1539,2189,54,0.507,Swipe ,Entertainment,612.92,0,9483,23250,3156.92,
809976033,Blue,350,0,149,03/12/2023,Week-49,Q4,2023,7819,1560,1582,25,0.2,Swipe ,Bills,158.2,0,9484,14975,2090.2,
809978733,Blue,245,0,83,03/12/2023,Week-49,Q4,2023,1438.3,746,4415,77,0.519,Chip ,Bills,1192.05,0,9485,61269,5852.05,
809984133,Blue,270,1,113,03/12/2023,Week-49,Q4,2023,32056,1887,2730,68,0.059,Swipe ,Grocery,737.1,0,9486,31960,3737.1,
809990883,Blue,360,1,111,03/12/2023,Week-49,Q4,2023,2423,1773,2038,64,0.732,Swipe ,Bills,203.8,0,9487,20552,2601.8,
810040908,Blue,100,0,82,03/12/2023,Week-49,Q4,2023,3787,824,16220,120,0.218,Swipe ,Grocery,4379.4,0,9488,231576,20699.4,
810201783,Blue,140,1,82,03/12/2023,Week-49,Q4,2023,3119,1328,2740,62,0.426,Swipe ,Bills,520.6,0,9489,32041,3400.6,
810220833,Silver,300,1,116,03/12/2023,Week-49,Q4,2023,15871,2086,1562,43,0.131,Swipe ,Bills,93.72,0,9490,14975,1955.72,
810261633,Blue,405,1,123,03/12/2023,Week-49,Q4,2023,9682,1727,14991,95,0.178,Swipe ,Fuel,2398.56,0,9491,193105,17794.56,
810271083,Blue,200,0,97,03/12/2023,Week-49,Q4,2023,14897,0,2164,53,0,Swipe ,Grocery,151.48,0,9492,22759,2515.48,
810321933,Blue,125,1,93,03/12/2023,Week-49,Q4,2023,11229,1054,1898,36,0.094,Swipe ,Bills,322.66,0,9493,18037,2345.66,
810347208,Silver,370,1,86,03/12/2023,Week-49,Q4,2023,34516,2264,1330,31,0.066,Swipe ,Travel,199.5,0,9494,12047,1899.5,
810449883,Blue,250,0,93,03/12/2023,Week-49,Q4,2023,2215,1915,1270,27,0.865,Swipe ,Bills,88.9,0,9495,11022,1608.9,
810493458,Blue,250,0,103,03/12/2023,Week-49,Q4,2023,4058,1349,4388,72,0.332,Chip ,Entertainment,526.56,0,9496,59935,5164.56,
810545733,Blue,275,1,103,03/12/2023,Week-49,Q4,2023,2373,1480,4228,63,0.624,Online ,Fuel,422.8,0,9497,54366,4925.8,
810586833,Blue,370,1,81,03/12/2023,Week-49,Q4,2023,29638,857,3429,78,0.029,Chip ,Entertainment,342.9,0,9498,37254,4141.9,
810667158,Blue,425,1,76,03/12/2023,Week-49,Q4,2023,2430,974,4344,75,0.401,Chip ,Fuel,347.52,0,9499,58467,5116.52,
810789708,Blue,125,1,78,03/12/2023,Week-49,Q4,2023,2256,0,4587,92,0,Swipe ,Grocery,779.79,0,9500,69776,5491.79,
810856833,Blue,225,1,110,03/12/2023,Week-49,Q4,2023,11962,1025,1907,52,0.086,Swipe ,Bills,457.68,0,9501,18264,2589.68,
810868758,Blue,175,0,101,03/12/2023,Week-49,Q4,2023,12078,1687,2384,52,0.14,Swipe ,Fuel,166.88,0,9502,26400,2725.88,
810875958,Blue,95,1,63,03/12/2023,Week-49,Q4,2023,2016,395,2473,44,0.196,Chip ,Bills,544.06,0,9503,28173,3112.06,
810974958,Blue,290,1,63,03/12/2023,Week-49,Q4,2023,4123,1760,2447,40,0.427,Chip ,Bills,367.05,0,9504,27616,3104.05,
810986883,Blue,175,1,111,03/12/2023,Week-49,Q4,2023,2557,1898,4808,83,0.742,Swipe ,Fuel,336.56,0,9505,79204,5319.56,
811005858,Blue,440,0,119,03/12/2023,Week-49,Q4,2023,1438.3,0,2914,70,0,Swipe ,Entertainment,233.12,0,9506,33503,3587.12,
811013658,Blue,245,1,92,03/12/2023,Week-49,Q4,2023,10816,871,3221,68,0.081,Swipe ,Entertainment,611.99,0,9507,35598,4077.99,
811035483,Silver,175,0,74,03/12/2023,Week-49,Q4,2023,34516,0,1641,35,0,Swipe ,Bills,393.84,0,9508,14975,2209.84,
811076883,Blue,175,0,81,03/12/2023,Week-49,Q4,2023,7979,0,5056,63,0,Swipe ,Bills,556.16,0,9509,91644,5787.16,
811081083,Blue,300,0,82,03/12/2023,Week-49,Q4,2023,1532,1183,4359,78,0.772,Swipe ,Bills,871.8,0,9510,59107,5530.8,
811095483,Silver,415,0,43,03/12/2023,Week-49,Q4,2023,21163,2517,1732,35,0.119,Chip ,Fuel,433,0,9511,14975,2580,
811111083,Blue,320,1,114,03/12/2023,Week-49,Q4,2023,2863,2517,1458,39,0.879,Swipe ,Fuel,393.66,0,9512,14537,2171.66,
811140933,Blue,485,0,98,03/12/2023,Week-49,Q4,2023,2616,1786,5219,63,0.683,Chip ,Fuel,417.52,0,9513,96094,6121.52,
811457058,Blue,125,0,66,03/12/2023,Week-49,Q4,2023,5881,2005,1931,56,0.341,Swipe ,Entertainment,386.2,0,9514,18680,2442.2,
811463283,Blue,345,1,97,03/12/2023,Week-49,Q4,2023,22437,1389,3283,50,0.062,Chip ,Entertainment,492.45,0,9515,36006,4120.45,
811467708,Blue,490,0,96,03/12/2023,Week-49,Q4,2023,22399,1431,2390,62,0.064,Swipe ,Travel,167.3,0,9516,26464,3047.3,
811475733,Blue,245,1,109,03/12/2023,Week-49,Q4,2023,3339,0,2432,48,0,Chip ,Bills,340.48,0,9517,27405,3017.48,
811527933,Silver,295,0,105,03/12/2023,Week-49,Q4,2023,10885,1758,2291,39,0.162,Chip ,Entertainment,481.11,0,9518,24988,3067.11,
811532208,Silver,330,1,102,03/12/2023,Week-49,Q4,2023,16277,1170,3634,62,0.072,Swipe ,Grocery,399.74,0,9519,39546,4363.74,
811534983,Blue,100,1,77,03/12/2023,Week-49,Q4,2023,2031,1069,1943,47,0.526,Swipe ,Bills,330.31,0,9520,18917,2373.31,
811554708,Blue,200,0,95,03/12/2023,Week-49,Q4,2023,26516,1434,3609,76,0.054,Swipe ,Grocery,1046.61,0,9521,39360,4855.61,
811571733,Blue,125,1,96,03/12/2023,Week-49,Q4,2023,2600,1876,2625,45,0.722,Swipe ,Fuel,735,0,9522,30965,3485,
811604133,Blue,300,1,66,03/12/2023,Week-49,Q4,2023,2492,1560,1126,23,0.626,Swipe ,Bills,157.64,0,9523,6550,1583.64,
811697958,Blue,300,0,73,03/12/2023,Week-49,Q4,2023,1488,755,4451,65,0.507,Chip ,Entertainment,534.12,0,9524,63126,5285.12,
811700058,Gold,225,0,101,03/12/2023,Week-49,Q4,2023,34516,687,4822,57,0.02,Swipe ,Grocery,1157.28,0,9525,79693,6204.28,
811705233,Blue,100,1,130,03/12/2023,Week-49,Q4,2023,7037,0,4099,71,0,Swipe ,Fuel,1147.72,0,9526,50262,5346.72,
811713408,Blue,225,1,112,03/12/2023,Week-49,Q4,2023,2642,1249,4897,81,0.473,Swipe ,Entertainment,489.7,0,9527,84367,5611.7,
811721133,Blue,140,1,89,03/12/2023,Week-49,Q4,2023,2359,1242,2021,50,0.526,Swipe ,Bills,282.94,0,9528,20297,2443.94,
811762383,Blue,95,0,86,03/12/2023,Week-49,Q4,2023,2250,1788,4908,71,0.795,Swipe ,Entertainment,1177.92,0,9529,85014,6180.92,
811775883,Blue,385,1,100,03/12/2023,Week-49,Q4,2023,5397,2336,4734,96,0.433,Swipe ,Food,331.38,0,9530,76105,5450.38,
811793433,Silver,485,1,115,03/12/2023,Week-49,Q4,2023,34516,2381,15071,103,0.069,Swipe ,Fuel,3315.62,0,9531,198849,18871.62,
811889808,Blue,245,1,103,03/12/2023,Week-49,Q4,2023,23459,2305,7279,83,0.098,Swipe ,Bills,1455.8,0,9532,102430,8979.8,
811898133,Blue,285,0,109,03/12/2023,Week-49,Q4,2023,2555,2117,1334,32,0.829,Swipe ,Bills,253.46,0,9533,12082,1872.46,
811907583,Blue,175,0,77,03/12/2023,Week-49,Q4,2023,7600,1574,4240,67,0.207,Swipe ,Bills,1144.8,0,9534,54876,5559.8,
811912608,Blue,250,0,157,03/12/2023,Week-49,Q4,2023,2741,1639,5077,87,0.598,Swipe ,Travel,507.7,0,9535,92221,5834.7,
811915383,Blue,140,1,101,03/12/2023,Week-49,Q4,2023,3152,1986,2530,50,0.63,Swipe ,Entertainment,480.7,0,9536,29263,3150.7,
811942983,Blue,125,1,115,03/12/2023,Week-49,Q4,2023,17627,1756,4836,74,0.1,Online ,Food,1015.56,0,9537,80291,5976.56,
811965558,Blue,460,0,117,03/12/2023,Week-49,Q4,2023,13743,0,9406,106,0,Swipe ,Food,846.54,0,9538,118907,10712.54,
811970808,Blue,405,1,117,03/12/2023,Week-49,Q4,2023,5972,1885,3491,65,0.316,Swipe ,Bills,837.84,0,9539,37961,4733.84,
811974483,Blue,110,0,88,03/12/2023,Week-49,Q4,2023,1466,723,5110,86,0.493,Swipe ,Bills,562.1,0,9540,93661,5782.1,
811980858,Blue,460,0,76,03/12/2023,Week-49,Q4,2023,7667,0,1501,35,0,Swipe ,Grocery,150.1,0,9541,14975,2111.1,
811989858,Silver,360,0,82,03/12/2023,Week-49,Q4,2023,32244,0,3501,65,0,Chip ,Fuel,560.16,0,9542,38031,4421.16,
812019933,Blue,415,1,107,03/12/2023,Week-49,Q4,2023,2468,2021,1797,46,0.819,Swipe ,Bills,251.58,0,9543,16027,2463.58,
812089383,Blue,355,0,116,03/12/2023,Week-49,Q4,2023,1438.3,892,4426,88,0.62,Swipe ,Bills,752.42,0,9544,61917,5533.42,
812218908,Blue,100,0,74,03/12/2023,Week-49,Q4,2023,4065,2517,2899,51,0.619,Swipe ,Fuel,318.89,0,9545,33349,3317.89,
812222208,Blue,300,1,110,03/12/2023,Week-49,Q4,2023,9733,863,5228,71,0.089,Swipe ,Grocery,1097.88,0,9546,96487,6625.88,
812224983,Blue,225,0,69,03/12/2023,Week-49,Q4,2023,4675,1340,8037,100,0.287,Swipe ,Grocery,562.59,0,9547,110407,8824.59,
812230308,Blue,300,0,85,03/12/2023,Week-49,Q4,2023,2430,1657,8444,100,0.682,Swipe ,Grocery,1773.24,0,9548,114549,10517.24,
812235108,Blue,380,1,56,03/12/2023,Week-49,Q4,2023,4057,755,4301,58,0.186,Swipe ,Bills,516.12,0,9549,56878,5197.12,
812247033,Blue,370,1,113,03/12/2023,Week-49,Q4,2023,3536,0,3281,39,0,Swipe ,Food,590.58,0,9550,35908,4241.58,
812406183,Blue,200,0,94,03/12/2023,Week-49,Q4,2023,1438.3,0,2207,41,0,Swipe ,Grocery,419.33,0,9551,23525,2826.33,
812408058,Blue,425,0,142,03/12/2023,Week-49,Q4,2023,34516,1082,7845,92,0.031,Swipe ,Grocery,2275.05,0,9552,108249,10545.05,
812411058,Blue,150,1,98,03/12/2023,Week-49,Q4,2023,2094,0,2690,46,0,Swipe ,Fuel,457.3,0,9553,31528,3297.3,
812420358,Blue,300,1,72,03/12/2023,Week-49,Q4,2023,2122,554,949,17,0.261,Swipe ,Bills,66.43,0,9554,5225,1315.43,
812441358,Blue,405,1,102,10/12/2023,Week-50,Q4,2023,1438.3,0,2660,89,0,Swipe ,Entertainment,691.6,0,9555,31299,3756.6,
812443458,Blue,140,1,70,10/12/2023,Week-50,Q4,2023,25808,0,7794,94,0,Swipe ,Food,2182.32,0,9556,107951,10116.32,
812446158,Blue,425,0,97,10/12/2023,Week-50,Q4,2023,1719,0,4869,65,0,Swipe ,Fuel,1071.18,0,9557,82252,6365.18,
812449758,Blue,250,0,94,10/12/2023,Week-50,Q4,2023,12254,0,2129,42,0,Swipe ,Grocery,404.51,0,9558,22000,2783.51,
812453283,Blue,355,1,117,10/12/2023,Week-50,Q4,2023,3161,1788,13692,117,0.566,Swipe ,Food,3423,0,9559,137926,17470,
812465958,Blue,125,1,148,10/12/2023,Week-50,Q4,2023,12286,997,4960,83,0.081,Chip ,Fuel,496,0,9560,87591,5581,
812488608,Blue,300,1,100,10/12/2023,Week-50,Q4,2023,5024,2209,4908,73,0.44,Chip ,Entertainment,981.6,0,9561,85028,6189.6,
812493033,Blue,420,0,60,10/12/2023,Week-50,Q4,2023,3410,1110,5102,63,0.326,Online ,Grocery,1173.46,0,9562,93062,6695.46,
812501358,Blue,175,1,108,10/12/2023,Week-50,Q4,2023,1752,611,4864,76,0.349,Swipe ,Bills,1070.08,0,9563,82109,6109.08,
812534958,Silver,345,0,112,10/12/2023,Week-50,Q4,2023,19000,1568,8443,97,0.083,Swipe ,Food,1182.02,0,9564,114465,9970.02,
812597508,Blue,150,1,42,10/12/2023,Week-50,Q4,2023,4489,2498,2153,58,0.556,Swipe ,Travel,387.54,0,9565,22611,2690.54,
812618883,Silver,295,0,71,10/12/2023,Week-50,Q4,2023,34516,2019,7774,95,0.058,Swipe ,Fuel,2098.98,0,9566,107725,10167.98,
812627208,Blue,410,1,87,10/12/2023,Week-50,Q4,2023,1438.3,738,1226,33,0.513,Swipe ,Travel,269.72,0,9567,10361,1905.72,
812653383,Blue,420,1,96,10/12/2023,Week-50,Q4,2023,1843,1520,4729,92,0.825,Swipe ,Fuel,472.9,0,9568,75809,5621.9,
812671758,Blue,445,0,94,10/12/2023,Week-50,Q4,2023,4345,2176,2458,44,0.501,Online ,Entertainment,270.38,0,9569,27892,3173.38,
812785158,Blue,395,1,67,10/12/2023,Week-50,Q4,2023,2411,1797,4331,63,0.745,Swipe ,Fuel,866.2,0,9570,57995,5592.2,
812788233,Blue,125,1,73,10/12/2023,Week-50,Q4,2023,6315,1305,2205,43,0.207,Swipe ,Fuel,396.9,0,9571,23504,2726.9,
812794983,Blue,300,1,95,10/12/2023,Week-50,Q4,2023,4086,1974,7932,87,0.483,Swipe ,Fuel,1665.72,0,9572,109176,9897.72,
812801958,Blue,220,0,107,10/12/2023,Week-50,Q4,2023,3566,1401,2425,54,0.393,Swipe ,Fuel,557.75,0,9573,27274,3202.75,
812809083,Blue,325,1,70,10/12/2023,Week-50,Q4,2023,19636,1566,2595,58,0.08,Swipe ,Bills,389.25,0,9574,30404,3309.25,
812956983,Blue,420,1,104,10/12/2023,Week-50,Q4,2023,3458,1989,3409,59,0.575,Swipe ,Fuel,715.89,0,9575,37058,4544.89,
812973708,Blue,250,1,120,10/12/2023,Week-50,Q4,2023,2793,1661,3247,69,0.595,Chip ,Fuel,746.81,1,9576,35729,4243.81,
812979408,Silver,280,0,114,10/12/2023,Week-50,Q4,2023,15142,0,2458,41,0,Chip ,Bills,270.38,1,9577,27893,3008.38,
813053733,Blue,200,1,126,10/12/2023,Week-50,Q4,2023,34516,278,3029,49,0.008,Swipe ,Bills,424.06,1,9578,34302,3653.06,
813153108,Blue,200,1,136,10/12/2023,Week-50,Q4,2023,31091,966,14565,108,0.031,Chip ,Grocery,1019.55,1,9579,174082,15784.55,
813182658,Blue,425,0,134,10/12/2023,Week-50,Q4,2023,1656,929,4408,79,0.561,Chip ,Grocery,925.68,1,9580,60789,5758.68,
813200058,Blue,200,0,120,10/12/2023,Week-50,Q4,2023,6500,1786,1497,27,0.275,Swipe ,Bills,164.67,1,9581,14975,1861.67,
813213558,Blue,300,0,105,10/12/2023,Week-50,Q4,2023,2267,1469,3709,64,0.648,Swipe ,Bills,667.62,1,9582,40814,4676.62,
813230208,Blue,280,1,88,10/12/2023,Week-50,Q4,2023,2900,1782,4686,64,0.614,Swipe ,Bills,1124.64,1,9583,74150,6090.64,
